id,first_review,last_review,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
45688454,2021-07-29,2023-03-11,15,0,0,4,4,4,4,4,5,4,0
45724869,2020-10-12,2023-07-15,41,6,0,5,5,5,5,5,5,5,1
45752720,2020-10-25,2023-10-12,22,8,0,5,5,5,5,5,5,5,1
45757303,2020-11-04,2024-03-15,88,40,2,5,5,5,5,5,5,5,2
45784569,2020-11-30,2023-09-06,13,1,0,5,5,5,5,5,5,5,0
45786198,2020-10-13,2024-01-17,76,10,0,5,5,5,5,5,5,5,2
45814092,2020-10-18,2024-02-12,50,22,0,5,5,5,5,5,5,5,1
45831138,2020-10-14,2024-02-09,35,9,0,5,5,5,5,5,5,5,1
45844292,2020-12-21,2023-06-24,12,1,0,5,5,5,5,5,5,5,0
45859708,2020-10-17,2021-08-01,35,0,0,5,5,5,5,5,5,5,1
45959808,2021-01-03,2024-03-06,55,21,1,5,5,5,5,5,5,5,1
45991205,2020-11-13,2024-02-26,70,20,1,5,5,5,5,5,5,5,2
46105024,2021-03-13,2023-12-28,9,3,0,5,5,5,5,5,5,5,0
46218212,2020-11-14,2024-02-24,187,48,1,5,5,5,5,5,5,5,5
46246194,2023-09-25,2023-09-25,1,1,0,1,1,3,1,1,1,1,0
46258496,2020-11-22,2024-03-03,117,28,2,5,5,5,5,5,5,5,3
46449866,2021-01-11,2021-03-28,7,0,0,4,4,4,4,5,5,4,0
46533009,2021-01-15,2024-03-04,35,4,1,5,5,5,5,5,5,5,1
46586477,2021-01-31,2024-02-23,47,24,1,5,5,5,5,5,5,5,1
46627748,2020-11-27,2023-12-01,23,6,0,5,5,5,5,5,5,5,1
46756725,2023-03-29,2023-11-06,7,7,0,5,5,5,5,5,5,5,1
46802635,2020-12-10,2024-03-05,44,8,1,5,5,5,5,5,5,5,1
46930144,2020-12-20,2024-03-03,11,2,2,5,5,4,5,5,5,5,0
46930773,2020-12-19,2024-03-01,92,28,2,5,5,5,5,5,5,5,2
47002093,2021-03-06,2024-02-29,53,11,1,5,5,5,5,5,5,5,1
47005037,2020-12-16,2024-03-14,210,43,4,5,5,5,5,5,5,5,5
47013683,2020-12-16,2024-01-29,135,22,0,5,5,5,5,5,5,5,3
47056875,2022-02-24,2023-03-24,14,1,0,5,5,5,5,5,5,5,1
47076317,2021-01-03,2024-02-11,74,14,0,5,5,5,5,5,5,5,2
47182082,2021-01-31,2023-08-28,79,21,0,5,5,5,5,5,5,5,2
47220126,2021-01-22,2021-05-01,23,0,0,5,5,5,5,5,5,5,1
47287832,2021-02-04,2023-09-01,34,6,0,5,5,5,5,5,5,5,1
47288383,2021-03-29,2023-03-19,15,0,0,5,5,5,5,5,5,5,0
47288508,2021-04-02,2022-05-08,12,0,0,5,5,5,5,5,5,5,0
47472222,2021-01-21,2021-08-20,13,0,0,5,5,5,5,5,5,5,0
47509249,2021-01-23,2024-03-02,42,21,1,5,5,5,5,5,5,5,1
47548307,2021-06-10,2024-01-31,13,5,0,5,5,5,5,5,5,5,0
47550083,2022-03-27,2024-01-01,20,11,0,5,5,5,5,5,5,5,1
47743418,2023-10-20,2024-03-09,39,39,6,5,5,5,5,5,5,5,8
47750062,2021-01-19,2023-12-18,76,12,0,5,5,5,5,5,5,5,2
47834786,2021-04-25,2022-05-12,33,0,0,5,5,5,5,5,5,5,1
47844662,2021-04-07,2024-02-29,81,25,1,5,5,5,5,5,4,5,2
47964443,2021-03-01,2024-03-10,131,53,3,5,5,5,5,5,5,5,4
48001497,2022-05-31,2022-08-11,5,0,0,4,4,4,5,4,5,4,0
48013141,2021-02-12,2024-03-09,62,26,3,5,5,5,5,5,5,5,2
48013143,2021-03-03,2024-02-19,41,12,0,5,5,5,5,5,5,5,1
48066353,2021-04-04,2024-03-09,62,19,1,5,5,5,5,5,5,5,2
48066361,2021-03-27,2024-01-14,46,17,0,4,5,4,5,4,5,4,1
48124639,2021-02-26,2024-03-16,114,34,5,5,5,5,5,5,5,5,3
48209459,2023-08-13,2024-03-17,25,25,5,5,5,5,5,5,5,5,3
48326686,2021-04-07,2021-05-19,2,0,0,5,5,5,5,5,5,5,0
48330524,2021-09-25,2023-12-30,29,5,0,5,5,4,5,5,5,5,1
48482354,2021-12-13,2024-03-16,132,67,2,5,5,5,5,5,5,5,5
48485966,2021-03-28,2021-07-10,6,0,0,5,5,5,5,5,5,5,0
48561672,2021-04-14,2024-02-21,50,17,0,5,5,4,5,5,5,5,1
48561678,2021-04-16,2024-02-18,59,17,0,5,5,5,5,5,5,5,2
48561683,2021-04-05,2024-01-11,38,20,0,5,5,5,5,5,5,5,1
48561685,2021-06-16,2023-12-18,43,10,0,5,5,5,5,5,5,5,1
48605341,2021-03-27,2024-03-03,55,19,2,5,5,5,5,5,5,5,2
48658878,2021-03-24,2024-03-07,100,38,2,5,5,5,5,5,5,5,3
48722120,2021-04-05,2024-03-10,58,30,2,5,5,5,5,5,5,5,2
48759146,2021-04-03,2023-06-04,82,2,0,5,5,5,5,5,5,5,2
48789243,2021-03-28,2024-03-16,247,51,2,5,5,5,5,5,5,5,7
48808772,2021-04-02,2023-12-31,12,1,0,5,5,5,5,5,5,5,0
48813785,2021-05-14,2024-03-02,74,13,1,5,5,4,5,5,5,5,2
48832436,2021-03-28,2023-10-21,99,11,0,5,5,5,5,5,5,5,3
48870045,2021-04-03,2024-03-04,90,20,1,5,5,5,5,5,5,5,2
48871846,2021-04-28,2023-05-29,62,3,0,5,5,5,5,5,5,5,2
48889521,2021-05-02,2024-02-11,38,13,0,5,5,4,5,5,5,4,1
48904808,2021-03-29,2024-03-16,175,65,5,5,5,5,5,5,5,5,5
48905222,2021-05-06,2023-06-11,51,1,0,5,5,5,5,5,5,5,1
48922996,2021-04-06,2022-12-11,20,0,0,5,5,5,5,5,5,5,1
48941638,2021-06-04,2024-03-20,21,7,1,5,5,5,5,5,5,5,1
48959130,2021-04-13,2024-03-02,38,20,1,5,5,5,5,5,5,5,1
49028871,2021-06-17,2024-02-08,35,10,0,5,5,5,5,5,5,5,1
49052189,2021-04-19,2024-02-24,68,24,1,5,5,5,5,5,5,5,2
49108945,2021-04-26,2024-03-10,238,76,4,5,5,5,5,5,5,5,7
49150865,2021-09-01,2023-08-30,11,1,0,5,5,5,5,5,5,5,0
49160071,2021-05-02,2023-12-20,8,1,0,5,5,5,5,5,4,5,0
49160669,2021-05-10,2023-07-08,22,1,0,5,5,5,5,5,5,5,1
49322050,2021-04-23,2023-05-07,26,2,0,5,5,5,5,5,5,5,1
49346729,2021-05-03,2024-01-23,117,37,0,5,5,5,5,5,5,5,3
49503565,2021-05-16,2024-02-23,83,27,1,5,5,5,5,5,5,5,2
49517750,2021-05-10,2023-04-07,34,1,0,5,5,5,5,5,5,5,1
49518311,2021-05-07,2022-06-10,28,0,0,5,5,5,5,5,5,5,1
49628666,2021-05-17,2024-03-01,34,9,1,5,5,5,5,5,5,5,1
49716200,2021-05-12,2024-03-01,161,48,2,5,5,5,5,5,5,5,5
49907603,2021-05-29,2024-03-03,142,45,2,5,5,5,5,5,5,5,4
49961906,2022-10-03,2023-03-03,3,0,0,5,4,5,5,5,5,5,0
49980682,2021-08-26,2021-09-25,2,0,0,5,5,5,5,5,5,5,0
50035194,2021-07-05,2024-03-03,47,22,1,5,5,5,5,5,5,5,1
50053749,2021-06-08,2024-03-06,42,19,1,5,4,5,5,5,5,4,1
50085065,2021-07-17,2024-01-02,45,14,0,5,5,5,5,5,5,5,1
50262474,2021-07-04,2023-12-11,19,13,0,5,5,5,5,5,4,4,1
50262688,2022-06-11,2023-11-25,17,8,0,5,4,5,5,5,4,4,1
50262792,2023-01-31,2024-03-15,6,5,2,5,5,5,5,5,4,5,0
50268916,2021-08-15,2024-02-19,70,25,0,5,5,5,5,5,5,5,2
50290953,2021-09-06,2024-03-16,84,31,1,5,5,5,5,5,5,5,3
50292752,2021-08-11,2022-07-25,7,0,0,4,4,4,4,5,5,4,0
50464678,2021-06-22,2024-02-19,54,11,0,5,5,5,5,5,5,5,2
50509425,2021-09-01,2023-06-22,3,1,0,5,5,5,5,5,5,5,0
50588880,2021-06-27,2024-02-20,21,10,0,5,5,5,5,5,5,5,1
50600747,2021-07-08,2024-01-03,39,16,0,5,5,5,5,5,5,5,1
50641996,2021-08-07,2023-10-10,69,11,0,4,4,4,4,5,5,4,2
50658134,2021-07-05,2024-03-17,125,52,3,5,5,5,5,5,5,5,4
50726467,2023-08-05,2023-10-23,5,5,0,5,5,5,5,5,5,5,1
50750968,2021-07-12,2023-08-05,19,4,0,5,5,5,5,5,5,4,1
50768652,2021-07-04,2024-03-17,515,226,21,5,5,5,5,5,5,5,16
50797719,2021-09-25,2024-03-20,90,44,4,5,5,5,5,5,5,5,3
50858071,2021-08-14,2024-01-21,74,25,0,5,5,5,5,5,5,5,2
50875623,2021-07-19,2024-03-16,196,69,3,5,5,5,5,5,5,5,6
50893912,2021-09-30,2024-03-15,73,36,3,5,5,5,5,5,5,5,2
50911311,2021-08-17,2023-10-09,12,4,0,5,5,5,5,5,5,5,0
50913428,2021-10-04,2024-03-21,19,6,1,5,5,5,5,5,5,5,1
50919960,2021-07-19,2024-02-06,50,16,0,5,5,5,5,5,5,5,2
50941383,2021-07-24,2024-03-13,196,60,2,5,5,5,5,5,5,5,6
50977112,2021-07-18,2024-03-17,203,112,13,5,5,5,5,5,5,5,6
50999585,2021-07-22,2024-02-26,51,20,1,4,5,4,5,5,5,5,2
51028993,2021-09-05,2024-02-10,65,27,0,5,5,5,5,5,5,5,2
51049223,2021-12-13,2024-03-12,31,15,1,5,5,5,5,5,5,5,1
51085176,2021-07-25,2024-03-11,112,29,2,5,5,5,5,5,5,5,3
51129506,2021-09-06,2021-12-30,6,0,0,5,5,5,4,5,5,5,0
51150981,2021-07-25,2024-03-17,262,181,9,5,5,5,5,5,5,5,8
51225273,2021-08-08,2024-01-15,51,16,0,5,5,5,5,5,5,5,2
51254206,2021-08-14,2024-02-23,28,8,1,5,5,5,5,5,5,5,1
51267076,2022-10-11,2024-02-17,23,15,0,5,5,4,5,5,5,5,1
51303627,2021-10-03,2024-03-20,202,78,4,5,5,5,5,5,5,5,7
51308579,2021-08-23,2022-11-07,31,0,0,5,5,4,5,5,5,5,1
51359133,2021-10-17,2024-03-17,127,60,5,5,5,5,5,5,5,5,4
51389189,2021-08-26,2022-06-13,9,0,0,5,5,5,5,5,5,5,0
51426381,2023-05-12,2023-05-16,2,2,0,5,5,5,5,5,5,5,0
51507221,2021-12-01,2024-02-12,11,5,0,5,5,5,5,5,5,5,0
51524098,2021-08-28,2023-02-26,9,0,0,5,5,5,5,5,5,5,0
51584298,2021-08-18,2024-03-06,111,32,3,5,5,5,5,5,5,5,4
51670887,2023-12-03,2024-03-05,7,7,1,5,5,5,5,5,5,5,2
51673184,2021-08-20,2024-03-15,54,14,2,5,5,5,5,5,5,5,2
51691464,2021-08-18,2023-08-14,33,7,0,5,5,5,5,5,5,5,1
51713205,2021-09-02,2024-03-10,264,98,5,5,5,5,5,5,5,5,8
51726192,2021-10-31,2023-09-30,14,1,0,5,5,5,5,5,5,5,0
51795909,2021-09-23,2024-03-03,147,47,3,5,5,5,5,5,5,5,5
51802849,2021-10-11,2024-03-07,191,86,3,5,5,5,5,5,5,5,6
51803095,2021-08-29,2022-05-26,16,0,0,5,5,5,5,5,5,5,1
51905074,2021-09-02,2022-09-29,7,0,0,5,5,5,5,5,5,5,0
51905079,2021-09-03,2022-06-10,10,0,0,5,5,5,5,5,5,5,0
51918527,2021-10-02,2022-08-31,20,0,0,5,5,5,5,5,5,5,1
51945948,2021-09-19,2022-02-26,2,0,0,5,5,5,5,5,5,5,0
52010157,2021-10-02,2024-03-14,212,73,6,5,5,5,5,5,5,5,7
52065795,2021-09-12,2024-03-02,47,21,2,5,5,5,5,5,5,5,2
52134047,2021-10-03,2024-03-17,272,125,10,5,5,5,5,5,5,5,9
52135312,2021-09-27,2024-03-22,92,30,5,5,5,5,5,5,5,5,3
52335736,2021-10-04,2024-02-29,40,14,1,5,5,5,5,5,5,5,1
52339048,2021-09-27,2022-04-08,13,0,0,4,4,5,5,4,5,5,0
52366538,2021-12-20,2023-08-21,29,5,0,5,5,5,5,5,5,5,1
52370553,2021-09-23,2024-01-14,22,11,0,5,5,5,5,5,5,5,1
52443652,2021-10-21,2024-03-06,43,18,1,5,5,5,5,5,5,5,1
52477462,2021-10-18,2024-03-07,47,20,2,5,5,5,5,5,5,5,2
52498011,2021-10-08,2024-03-11,46,18,1,5,4,4,5,5,5,4,2
52526101,2021-12-22,2024-03-21,113,47,1,5,5,5,5,5,5,5,4
52529977,2021-11-12,2024-03-19,82,42,1,5,5,5,5,5,5,5,3
52556625,2021-11-06,2024-03-19,359,148,10,5,5,5,5,5,5,5,12
52564734,2021-10-06,2023-11-27,47,19,0,5,5,5,5,5,5,5,2
52571943,2022-08-28,2023-09-19,2,1,0,5,5,4,5,5,5,5,0
52619925,2022-05-12,2024-03-14,10,6,1,5,5,5,5,5,5,5,0
52621127,2021-12-04,2024-02-19,19,16,0,5,5,5,5,5,5,5,1
52668091,2021-10-16,2024-03-11,61,28,2,5,5,5,5,5,5,5,2
52669156,2021-10-27,2022-01-13,10,0,0,5,5,5,5,5,5,4,0
52676673,2022-01-02,2024-03-09,62,31,2,5,5,5,5,5,5,5,2
52687551,2021-10-19,2024-02-13,69,37,0,5,5,5,5,5,5,5,2
52712583,2021-11-08,2024-03-18,30,22,1,5,5,5,5,5,4,5,1
52712755,2022-09-05,2024-02-25,29,19,1,5,5,5,5,5,4,5,2
52770885,2021-10-19,2024-03-04,47,15,1,5,5,5,5,5,5,5,2
52843284,2021-12-05,2023-08-27,72,19,0,5,5,5,5,5,5,5,3
52845432,2022-04-23,2023-12-31,4,3,0,4,4,4,4,4,4,4,0
52952194,2022-01-10,2024-03-12,265,120,6,5,5,5,5,5,5,5,10
52970362,2021-12-18,2024-02-20,25,13,0,5,5,5,5,5,4,5,1
52971773,2022-06-05,2023-01-02,43,0,0,5,5,5,5,5,5,5,2
52972063,2021-11-12,2024-03-02,141,45,2,5,5,5,5,5,5,5,5
52987645,2022-01-03,2023-12-31,9,5,0,5,5,5,5,5,5,5,0
53012750,2021-11-18,2024-03-08,176,46,7,5,5,5,5,5,5,5,6
53034809,2022-05-08,2024-03-02,64,30,2,5,5,5,5,5,5,5,3
53043082,2021-12-19,2024-03-17,63,31,1,5,5,5,5,5,5,5,2
53066314,2021-11-07,2023-09-19,46,12,0,5,5,5,5,5,5,5,2
53095207,2023-10-03,2024-01-05,4,4,0,5,5,5,5,5,5,5,1
53114286,2021-12-06,2024-02-12,87,20,0,5,5,5,5,5,5,5,3
53164981,2021-11-15,2024-02-05,27,20,0,5,5,5,5,5,5,5,1
53165790,2023-03-21,2024-01-05,11,10,0,5,5,4,5,5,5,5,1
53167419,2022-04-24,2024-02-18,13,8,0,4,5,5,5,5,5,4,1
53202067,2023-10-25,2024-02-18,16,16,0,5,5,5,5,5,5,5,3
53295394,2021-12-13,2024-03-21,95,51,5,5,5,5,5,5,5,5,3
53345105,2023-05-13,2024-03-17,7,7,1,5,5,5,5,5,5,5,1
53345225,2022-06-18,2023-07-13,4,3,0,5,5,5,5,5,5,5,0
53481879,2021-11-25,2024-03-15,108,56,4,5,5,5,5,5,5,5,4
53497917,2022-12-18,2023-12-31,40,30,0,5,5,5,5,5,5,5,3
53518504,2023-06-21,2024-03-13,50,50,4,5,5,5,5,5,5,5,5
53533856,2021-12-04,2024-03-13,164,77,6,5,5,5,5,5,5,5,6
53571073,2021-12-12,2024-02-20,46,21,0,5,5,4,5,5,5,5,2
53627805,2021-12-30,2024-01-15,38,12,0,5,5,5,5,5,5,5,1
53677361,2021-12-14,2024-03-10,71,24,2,5,5,5,5,5,5,5,3
53714436,2022-01-02,2024-03-13,34,12,1,5,5,5,5,5,5,5,1
53715553,2021-12-12,2024-03-20,183,73,9,5,5,5,5,5,5,5,7
53720378,2021-12-11,2024-02-19,24,18,0,5,5,5,5,5,5,5,1
53744482,2022-10-22,2024-02-09,16,1,0,5,5,5,5,5,5,5,1
53755034,2022-04-20,2024-02-09,17,6,0,5,5,5,5,5,5,4,1
53760756,2022-04-09,2024-01-08,10,3,0,4,4,4,5,4,4,4,0
53774439,2022-10-09,2023-12-31,13,6,0,5,5,5,5,5,5,5,1
53782642,2022-01-01,2024-03-03,55,30,1,5,5,5,5,5,5,5,2
53783087,2022-01-26,2023-08-14,27,15,0,5,5,5,5,5,5,5,1
53798530,2022-01-04,2024-03-15,7,1,1,5,5,5,5,5,5,5,0
53809788,2021-12-20,2024-02-25,79,29,1,5,5,5,5,5,5,5,3
53835586,2022-01-11,2024-03-18,38,19,2,5,5,5,5,5,5,5,1
53883198,2021-12-28,2023-07-30,14,1,0,5,5,5,5,5,5,5,1
53890779,2022-02-08,2024-02-25,132,43,1,5,5,5,5,5,5,5,5
53892650,2021-12-26,2024-02-04,62,32,0,5,5,5,5,5,5,5,2
53906133,2023-08-27,2024-02-05,16,16,0,5,5,5,5,5,5,5,2
53921282,2022-02-02,2024-03-11,80,33,1,5,5,5,5,5,5,5,3
53939088,2022-01-02,2024-03-01,60,31,2,5,5,5,5,5,5,5,2
53953048,2023-07-19,2023-07-19,1,1,0,5,5,5,5,5,5,5,0
53957925,2022-04-10,2023-04-09,34,2,0,5,5,5,5,5,5,5,1
54021961,2022-02-28,2023-08-20,8,3,0,5,5,5,5,5,5,5,0
54031700,2022-02-13,2023-10-23,27,8,0,4,5,5,5,5,5,4,1
54052290,2022-01-14,2024-02-13,19,9,0,5,5,5,5,5,5,5,1
54108468,2022-02-01,2023-12-28,6,1,0,5,5,5,5,5,5,5,0
54139500,2022-03-16,2023-06-01,44,2,0,5,5,5,5,5,5,5,2
54149036,2022-01-15,2024-02-19,49,24,0,5,5,5,5,5,5,5,2
54216647,2022-02-13,2024-03-04,73,22,1,4,5,5,5,4,5,5,3
54222673,2022-04-09,2023-12-23,17,9,0,5,5,5,5,5,5,5,1
54229182,2022-01-24,2024-03-15,74,42,2,5,5,4,5,5,5,5,3
54305668,2022-05-15,2023-09-04,19,2,0,5,5,5,5,5,5,5,1
54324139,2022-02-14,2022-10-19,8,0,0,5,5,4,5,5,5,5,0
54356490,2022-02-06,2024-03-06,96,40,3,5,5,5,5,5,5,5,4
54393358,2022-02-21,2024-03-17,86,39,4,5,5,5,5,5,5,5,3
54398948,2022-02-28,2024-01-21,57,27,0,4,4,4,5,5,4,4,2
537674142501729619,2022-01-22,2022-09-16,42,0,0,5,5,5,5,5,5,5,2
542724734337928335,2022-02-09,2024-02-15,20,3,0,5,5,4,5,5,5,5,1
547911591110108148,2022-01-29,2022-04-04,8,0,0,5,5,5,5,5,5,5,0
548006508986794328,2022-02-06,2023-08-03,27,4,0,5,5,5,5,5,5,5,1
548133478317253116,2022-02-13,2024-03-10,57,23,1,5,5,5,5,5,5,5,2
550582711238170090,2022-07-10,2023-08-20,13,4,0,5,5,5,5,5,5,5,1
550852534008266963,2022-02-13,2024-03-10,21,18,1,5,5,5,5,5,5,5,1
551611847054308403,2022-02-07,2024-03-03,163,70,2,5,5,5,5,5,5,5,6
552087780908188359,2022-02-21,2024-02-29,27,11,1,4,5,5,5,5,5,4,1
552087844563742049,2022-02-22,2024-03-07,27,4,1,5,5,5,5,5,5,5,1
552087895823734241,2022-02-21,2023-11-29,16,5,0,4,4,4,4,4,5,4,1
552087956756419718,2022-02-28,2024-03-09,27,15,1,5,5,4,5,5,5,5,1
552114600300165934,2022-02-20,2023-02-20,19,0,0,4,4,4,5,4,5,5,1
552152191730216296,2022-06-23,2024-01-01,29,14,0,5,5,5,5,5,5,5,1
552415853827862565,2022-02-14,2023-08-31,47,11,0,4,5,5,5,5,5,5,2
555066451849769097,2022-02-21,2024-02-02,80,35,0,5,5,5,5,5,5,5,3
555738744607072456,2022-04-03,2023-11-19,32,13,0,5,5,5,5,5,5,5,1
557411905970125658,2022-05-08,2024-03-06,16,2,1,5,5,5,5,5,5,5,1
557464338065061481,2022-02-20,2024-03-10,42,35,2,5,5,5,5,5,5,5,2
558321069290526061,2022-09-02,2024-03-17,210,126,12,5,5,5,5,5,5,5,11
558773763535663289,2022-06-11,2023-11-24,12,3,0,5,5,5,5,5,5,5,1
561429819139255451,2022-04-19,2023-11-22,43,20,0,5,5,5,5,5,5,5,2
563777605371370552,2022-03-08,2023-08-31,9,3,0,5,5,5,5,5,5,5,0
563828868975155133,2022-03-07,2024-03-02,40,14,2,5,5,5,5,5,5,5,2
563888333634041037,2022-02-20,2024-03-17,81,37,3,5,5,5,5,5,5,5,3
566733746682572736,2022-03-04,2024-02-26,42,24,2,5,5,4,5,5,5,5,2
566956279347109625,2022-08-06,2024-03-21,127,64,3,5,5,5,5,5,5,5,6
567271960532747265,2022-04-17,2023-10-28,15,4,0,5,5,5,5,5,5,5,1
567571720443488708,2022-03-05,2023-11-13,250,79,0,5,5,5,5,5,5,5,10
567585476298904421,2022-04-10,2024-03-08,25,13,2,5,5,5,5,5,5,5,1
568014388468501085,2022-02-27,2024-03-17,46,29,1,5,5,5,5,5,5,5,2
568290702274958424,2022-03-15,2024-03-18,251,103,5,5,5,5,5,5,4,5,10
569411916548500848,2022-08-24,2023-10-21,9,5,0,5,5,5,5,4,5,5,0
569601596257455996,2022-03-01,2023-04-23,34,3,0,5,5,5,5,5,5,5,1
571867390200265488,2022-03-18,2024-03-11,73,42,3,5,5,5,5,5,5,5,3
571888856806799337,2022-03-04,2023-08-14,10,1,0,4,4,4,4,4,4,4,0
572441785145231030,2022-03-06,2024-03-17,49,17,2,5,5,5,5,5,5,5,2
573314299085060687,2022-04-23,2024-01-06,52,28,0,5,5,5,5,5,5,5,2
573831350410686585,2022-04-24,2024-02-18,24,8,0,4,5,4,5,4,5,4,1
574116444620928218,2022-03-22,2024-02-11,38,8,0,5,5,5,5,5,5,5,2
574405957084775471,2022-03-13,2023-10-21,34,14,0,5,5,5,5,5,5,5,1
577066990833141133,2022-07-24,2024-02-20,21,11,0,5,5,5,5,5,5,5,1
579118467489074418,2022-04-04,2024-03-13,56,36,2,5,5,5,5,5,5,5,2
579637494201764074,2022-07-27,2023-12-04,4,1,0,5,5,5,5,5,5,5,0
579732311061110641,2022-03-15,2024-02-27,59,28,1,5,5,5,5,5,5,5,2
581212276369990259,2022-04-09,2024-01-09,20,10,0,5,5,5,5,5,4,5,1
581510152858343579,2022-04-14,2024-01-28,72,31,0,5,5,5,5,5,5,5,3
584739462016135635,2022-05-02,2024-03-17,183,89,9,5,5,5,5,5,5,5,8
585451853409274765,2022-04-15,2023-10-30,16,5,0,5,5,5,4,5,5,5,1
585464665212406854,2022-04-17,2024-02-17,27,18,0,5,5,5,5,5,5,5,1
586143516260474997,2022-03-26,2024-03-19,146,61,3,5,5,5,5,5,5,5,6
587760604873255029,2022-04-01,2024-01-31,70,31,0,5,5,5,5,5,5,5,3
589184896043709136,2022-04-04,2024-03-07,61,37,2,5,5,5,5,5,5,5,3
589906770947444063,2022-03-26,2024-03-17,120,57,4,5,5,5,5,5,5,5,5
591218248888172290,2022-03-31,2024-02-24,64,33,1,5,5,5,5,5,5,5,3
591373144346093413,2022-04-02,2023-05-18,55,8,0,5,5,5,5,5,5,5,2
591940656025776842,2022-05-20,2022-05-22,2,0,0,5,5,5,5,5,5,5,0
591970998316111353,2022-08-27,2023-10-29,7,4,0,5,5,5,5,5,5,4,0
593011684308469597,2022-04-08,2024-03-03,39,22,2,5,5,5,5,5,5,5,2
595761536758255668,2022-05-26,2023-11-18,36,13,0,5,5,5,5,5,5,5,2
596221151859656429,2022-05-01,2024-03-10,35,14,1,5,5,5,5,5,5,5,2
601380510333712581,2022-04-24,2024-02-26,52,31,1,5,5,5,5,5,5,5,2
601939844366268725,2022-05-01,2023-11-27,75,35,0,5,5,4,5,5,5,5,3
602184986351164328,2022-05-08,2023-10-10,39,25,0,5,5,5,5,5,5,5,2
602677807204944563,2022-05-08,2022-12-31,2,0,0,3,3,4,5,5,5,3,0
603588350441398685,2022-05-21,2023-09-07,23,3,0,5,5,5,5,5,5,5,1
604145854114902243,2022-04-18,2023-05-07,6,2,0,5,5,5,5,5,5,4,0
604880761445855304,2022-04-29,2024-03-22,102,52,7,5,5,5,5,5,5,5,4
605505472722387506,2022-04-22,2024-01-01,17,7,0,4,4,5,5,4,5,4,1
605801805262828354,2022-05-15,2023-10-05,11,5,0,5,5,5,5,5,5,5,0
607163366472340846,2023-08-14,2024-01-21,27,27,0,5,5,5,5,5,5,5,4
607830498444795016,2022-07-17,2023-12-30,9,5,0,5,5,5,5,5,5,5,0
608178361982825985,2022-05-27,2024-03-17,88,55,3,5,5,5,5,5,5,5,4
609466060816352545,2022-04-27,2024-03-21,95,47,4,5,5,5,5,5,5,5,4
610221185615002335,2022-04-30,2024-02-12,47,25,0,5,5,5,5,5,5,5,2
610355849942449853,2022-05-05,2022-07-01,10,0,0,5,5,5,5,5,5,5,0
612456226655800792,2022-05-12,2024-03-08,65,26,1,5,5,5,5,5,5,5,3
613372505651542135,2022-04-30,2024-03-13,194,77,2,5,5,5,5,5,5,5,8
613631877171022892,2022-05-31,2023-10-24,12,3,0,5,5,5,5,5,5,5,1
616730793414156652,2022-06-10,2024-01-28,77,32,0,5,5,5,5,5,5,5,4
618314016919360979,2022-12-28,2023-11-20,21,19,0,5,5,5,5,5,5,5,1
618340447811098773,2022-05-08,2024-03-08,13,4,1,5,5,5,5,5,5,5,1
618735425240079904,2022-07-05,2024-03-11,23,19,2,5,5,5,5,5,5,5,1
619463995636109692,2023-08-25,2023-08-25,1,1,0,5,5,5,5,5,5,5,0
620110025734198926,2022-05-22,2024-03-08,73,38,3,5,5,5,5,5,5,5,3
622007926348703992,2022-07-23,2023-11-05,35,16,0,5,5,5,5,5,5,5,2
623072148881685842,2022-07-19,2024-02-25,54,29,1,5,5,5,5,5,5,5,3
623195386045312411,2022-05-23,2024-02-25,26,15,1,5,5,5,5,5,5,5,1
626111932560991776,2022-06-12,2024-02-26,41,15,1,4,5,4,5,4,5,5,2
627762010323901471,2022-12-07,2024-03-17,69,55,6,5,5,5,5,5,5,5,4
628498105524291070,2022-08-01,2024-03-18,58,34,3,5,5,5,5,5,5,5,3
629121380454331796,2022-06-26,2024-03-10,30,14,1,5,5,5,5,5,5,5,1
629568853622182909,2022-06-19,2022-10-03,22,0,0,5,5,5,5,5,5,5,1
629768951497642968,2022-06-05,2024-01-29,33,15,0,5,5,5,5,5,5,5,2
629962560003683943,2023-05-29,2024-03-19,21,21,2,5,5,5,5,5,5,5,2
630403288588774263,2022-05-23,2023-09-03,38,15,0,5,5,5,5,5,5,5,2
630698281644058999,2023-09-02,2024-02-29,5,5,1,5,5,5,4,4,5,5,1
630983318117442088,2022-06-01,2024-01-25,11,6,0,4,4,5,4,5,5,4,1
631288031097486277,2022-07-12,2024-02-29,11,9,1,5,5,5,5,5,5,5,1
631355331735851116,2022-05-28,2023-08-07,41,9,0,5,5,5,5,5,5,5,2
631867335353433199,2022-07-05,2024-03-08,123,69,7,5,5,5,5,5,5,5,6
632692388355978545,2022-06-14,2024-01-31,12,2,0,4,4,4,4,5,5,4,1
634740380851714895,2022-06-03,2024-03-01,90,52,1,5,5,5,5,5,5,5,4
636440197750058856,2022-06-12,2023-12-24,8,4,0,5,5,5,5,5,5,5,0
637707782541344752,2022-06-01,2024-02-26,71,33,1,4,5,4,5,5,5,5,3
637938323273760792,2022-07-04,2023-09-04,20,11,0,5,5,5,5,5,5,5,1
638552351951631438,2022-08-21,2023-06-30,15,2,0,5,5,5,5,5,5,5,1
